kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran,hortikultura,padi,ttplahan,hahutan,kebun,ikan,proktam,komposit,ketersediaan,keterjangkauan,pemanfaatan,spk,spe
1208,Asahan,SUMATERA UTARA,kab_kota,2025,12.84,9.06,,12760.0,,,,,,,,70.66,62.21,80.47,69.46,,
1209,Simalungun,SUMATERA UTARA,kab_kota,2020,12.78,9.6,71.22,11308.0,,,,,,,,81.77,92.86,83.15,72.41,,
1209,Simalungun,SUMATERA UTARA,kab_kota,2021,12.79,9.61,71.37,11376.0,,,,,,,,81.77,92.86,83.15,72.41,,
1209,Simalungun,SUMATERA UTARA,kab_kota,2022,12.81,9.63,71.78,11524.0,,,,,,,,80.84,91.47,82.59,71.56,,
1209,Simalungun,SUMATERA UTARA,kab_kota,2023,12.82,9.72,72.2,11746.0,,,,,,,,81.41,90.26,82.0,74.34,,
1209,Simalungun,SUMATERA UTARA,kab_kota,2024,13.09,9.73,72.38,12119.0,,,,,,,,82.42,90.7,82.83,75.9,,
1209,Simalungun,SUMATERA UTARA,kab_kota,2025,13.16,9.74,,12585.0,,,,,,,,70.26,58.76,80.2,71.96,,
1210,Dairi,SUMATERA UTARA,kab_kota,2020,13.1,9.58,69.0,10350.0,,,,,,,,80.71,95.69,80.96,69.27,,
1210,Dairi,SUMATERA UTARA,kab_kota,2021,13.11,9.59,69.19,10504.0,,,,,,,,80.71,95.69,80.96,69.27,,
1210,Dairi,SUMATERA UTARA,kab_kota,2022,13.24,9.72,69.64,10740.0,,,,,,,,80.17,95.92,82.43,66.66,,
1210,Dairi,SUMATERA UTARA,kab_kota,2023,13.32,9.88,70.11,10969.0,,,,,,,,82.92,93.63,85.72,72.78,,
1210,Dairi,SUMATERA UTARA,kab_kota,2024,13.53,9.89,70.27,11355.0,,,,,,,,82.5,95.11,84.36,71.66,,
1210,Dairi,SUMATERA UTARA,kab_kota,2025,13.54,10.09,,11794.0,,,,,,,,71.26,60.2,90.54,63.33,,
1211,Karo,SUMATERA UTARA,kab_kota,2020,12.76,9.79,71.4,12349.0,,,,,,,,83.22,98.31,77.87,75.9,,
1211,Karo,SUMATERA UTARA,kab_kota,2021,12.77,10.0,71.58,12412.0,,,,,,,,83.22,98.31,77.87,75.9,,
1211,Karo,SUMATERA UTARA,kab_kota,2022,12.95,10.02,72.03,12554.0,,,,,,,,80.36,97.75,76.63,70.11,,
1211,Karo,SUMATERA UTARA,kab_kota,2023,13.25,10.03,72.28,12779.0,,,,,,,,81.35,96.27,76.72,73.65,,
1211,Karo,SUMATERA UTARA,kab_kota,2024,13.26,10.12,72.44,13278.0,,,,,,,,82.28,96.95,77.43,74.91,,
1211,Karo,SUMATERA UTARA,kab_kota,2025,13.27,10.3,,13583.0,,,,,,,,82.09,92.87,87.7,65.78,,
1212,Deli Serdang,SUMATERA UTARA,kab_kota,2020,13.35,10.09,71.73,12225.0,,,,,,,,85.66,86.39,91.52,80.73,,
1212,Deli Serdang,SUMATERA UTARA,kab_kota,2021,13.36,10.1,71.77,12291.0,,,,,,,,85.66,86.39,91.52,80.73,,
1212,Deli Serdang,SUMATERA UTARA,kab_kota,2022,13.38,10.27,72.07,12657.0,,,,,,,,87.15,84.52,92.66,84.99,,
1212,Deli Serdang,SUMATERA UTARA,kab_kota,2023,13.39,10.28,72.31,12890.0,,,,,,,,86.81,83.75,90.73,86.15,,
1212,Deli Serdang,SUMATERA UTARA,kab_kota,2024,13.4,10.29,72.48,13279.0,,,,,,,,86.2,84.55,92.32,82.85,,
1212,Deli Serdang,SUMATERA UTARA,kab_kota,2025,13.46,10.5,,13697.0,,,,,,,,76.91,61.92,88.03,80.95,,
1213,Langkat,SUMATERA UTARA,kab_kota,2020,13.05,8.65,68.8,11071.0,,,,,,,,78.8,82.53,82.41,73.3,,
1213,Langkat,SUMATERA UTARA,kab_kota,2021,13.24,8.66,68.97,11142.0,,,,,,,,78.8,82.53,82.41,73.3,,
1213,Langkat,SUMATERA UTARA,kab_kota,2022,13.26,8.68,69.39,11439.0,,,,,,,,75.36,76.65,80.33,70.67,,
1213,Langkat,SUMATERA UTARA,kab_kota,2023,13.27,8.73,69.64,11632.0,,,,,,,,76.89,74.43,80.11,76.33,,
1213,Langkat,SUMATERA UTARA,kab_kota,2024,13.28,8.74,69.9,12080.0,,,,,,,,79.92,81.58,80.9,77.94,,
1213,Langkat,SUMATERA UTARA,kab_kota,2025,13.29,8.95,,12452.0,,,,,,,,71.06,54.95,84.83,73.62,,
1214,Nias Selatan,SUMATERA UTARA,kab_kota,2020,12.23,5.85,68.74,6974.0,,,,,,,,63.54,83.8,64.26,47.81,,
1214,Nias Selatan,SUMATERA UTARA,kab_kota,2021,12.27,6.06,68.86,7041.0,,,,,,,,63.54,83.8,64.26,47.81,,
1214,Nias Selatan,SUMATERA UTARA,kab_kota,2022,12.48,6.23,69.21,7195.0,,,,,,,,65.8,83.67,67.4,51.2,,
1214,Nias Selatan,SUMATERA UTARA,kab_kota,2023,12.78,6.48,69.58,7299.0,,,,,,,,65.67,74.47,70.49,55.46,,
1214,Nias Selatan,SUMATERA UTARA,kab_kota,2024,12.92,6.52,69.8,7730.0,,,,,,,,65.87,76.57,67.1,56.93,,
1214,Nias Selatan,SUMATERA UTARA,kab_kota,2025,13.12,6.61,,8082.0,,,,,,,,61.68,55.81,80.93,48.58,,
1215,Humbang Hasundutan,SUMATERA UTARA,kab_kota,2020,13.28,9.54,69.27,7850.0,,,,,,,,75.51,94.28,75.87,61.17,,
1215,Humbang Hasundutan,SUMATERA UTARA,kab_kota,2021,13.29,9.71,69.51,8016.0,,,,,,,,75.51,94.28,75.87,61.17,,
1215,Humbang Hasundutan,SUMATERA UTARA,kab_kota,2022,13.31,10.0,70.02,8250.0,,,,,,,,77.91,94.02,79.35,64.74,,
1215,Humbang Hasundutan,SUMATERA UTARA,kab_kota,2023,13.32,10.01,70.27,8476.0,,,,,,,,78.9,94.53,78.07,67.79,,
1215,Humbang Hasundutan,SUMATERA UTARA,kab_kota,2024,13.46,10.13,70.49,8844.0,,,,,,,,81.16,95.12,80.98,70.82,,
1215,Humbang Hasundutan,SUMATERA UTARA,kab_kota,2025,13.47,10.26,,9097.0,,,,,,,,79.04,77.44,87.58,72.22,,
1216,Pakpak Bharat,SUMATERA UTARA,kab_kota,2020,13.86,9.03,65.74,8170.0,,,,,,,,71.12,84.87,79.5,54.51,,
1216,Pakpak Bharat,SUMATERA UTARA,kab_kota,2021,13.87,9.14,65.96,8254.0,,,,,,,,71.12,84.87,79.5,54.51,,
1216,Pakpak Bharat,SUMATERA UTARA,kab_kota,2022,13.89,9.39,66.44,8558.0,,,,,,,,70.52,82.0,81.72,53.5,,
1216,Pakpak Bharat,SUMATERA UTARA,kab_kota,2023,13.9,9.61,66.89,8764.0,,,,,,,,77.32,84.28,82.95,67.88,,
1216,Pakpak Bharat,SUMATERA UTARA,kab_kota,2024,13.91,9.73,67.24,9158.0,,,,,,,,75.32,85.67,83.98,61.06,,
1216,Pakpak Bharat,SUMATERA UTARA,kab_kota,2025,13.92,9.94,,9462.0,,,,,,,,70.36,60.56,89.76,61.06,,
1217,Samosir,SUMATERA UTARA,kab_kota,2020,13.47,9.43,71.27,8422.0,,,,,,,,77.6,93.72,75.12,67.37,,
1217,Samosir,SUMATERA UTARA,kab_kota,2021,13.48,9.44,71.41,8504.0,,,,,,,,77.6,93.72,75.12,67.37,,
1217,Samosir,SUMATERA UTARA,kab_kota,2022,13.5,9.46,71.82,8991.0,,,,,,,,75.06,93.61,72.72,62.91,,
1217,Samosir,SUMATERA UTARA,kab_kota,2023,13.51,9.47,72.24,9158.0,,,,,,,,78.89,93.77,76.95,69.19,,
1217,Samosir,SUMATERA UTARA,kab_kota,2024,13.52,9.61,72.41,9634.0,,,,,,,,80.35,94.96,77.39,71.6,,
1217,Samosir,SUMATERA UTARA,kab_kota,2025,13.53,9.81,,10057.0,,,,,,,,76.32,73.57,87.37,68.19,,
1218,Serdang Bedagai,SUMATERA UTARA,kab_kota,2020,12.6,8.54,68.68,10950.0,,,,,,,,83.23,98.18,83.46,71.84,,
1218,Serdang Bedagai,SUMATERA UTARA,kab_kota,2021,12.61,8.69,68.82,11017.0,,,,,,,,83.23,98.18,83.46,71.84,,
1218,Serdang Bedagai,SUMATERA UTARA,kab_kota,2022,12.63,8.71,69.21,11499.0,,,,,,,,82.13,97.5,82.5,70.32,,
1218,Serdang Bedagai,SUMATERA UTARA,kab_kota,2023,12.64,8.85,69.59,11695.0,,,,,,,,83.76,98.27,83.07,73.39,,
1218,Serdang Bedagai,SUMATERA UTARA,kab_kota,2024,12.65,9.12,69.83,12015.0,,,,,,,,85.35,97.85,84.74,76.45,,
1218,Serdang Bedagai,SUMATERA UTARA,kab_kota,2025,12.66,9.13,,12429.0,,,,,,,,72.35,59.55,87.71,70.02,,
1219,Batu Bara,SUMATERA UTARA,kab_kota,2020,12.63,8.06,66.96,10410.0,,,,,,,,76.15,83.49,79.38,68.23,,
1219,Batu Bara,SUMATERA UTARA,kab_kota,2021,12.64,8.07,67.13,10539.0,,,,,,,,76.15,83.49,79.38,68.23,,
1219,Batu Bara,SUMATERA UTARA,kab_kota,2022,12.93,8.26,67.55,10755.0,,,,,,,,74.65,82.3,79.54,65.24,,
1219,Batu Bara,SUMATERA UTARA,kab_kota,2023,13.11,8.5,67.88,10933.0,,,,,,,,76.82,81.35,80.79,70.43,,
1219,Batu Bara,SUMATERA UTARA,kab_kota,2024,13.12,8.51,68.11,11373.0,,,,,,,,78.37,82.26,81.86,72.84,,
1219,Batu Bara,SUMATERA UTARA,kab_kota,2025,13.13,8.71,,11747.0,,,,,,,,69.31,53.66,84.25,70.24,,
1220,Padang Lawas Utara,SUMATERA UTARA,kab_kota,2020,12.87,9.37,67.17,9987.0,,,,,,,,68.56,76.53,77.29,56.03,,
1220,Padang Lawas Utara,SUMATERA UTARA,kab_kota,2021,13.04,9.38,67.22,10055.0,,,,,,,,68.56,76.53,77.29,56.03,,
1220,Padang Lawas Utara,SUMATERA UTARA,kab_kota,2022,13.23,9.46,67.53,10447.0,,,,,,,,71.74,72.76,78.8,65.68,,
1220,Padang Lawas Utara,SUMATERA UTARA,kab_kota,2023,13.53,9.55,67.82,10615.0,,,,,,,,70.4,68.41,80.45,64.35,,
1220,Padang Lawas Utara,SUMATERA UTARA,kab_kota,2024,13.54,9.82,67.99,10925.0,,,,,,,,75.14,78.79,79.1,69.43,,
1220,Padang Lawas Utara,SUMATERA UTARA,kab_kota,2025,13.73,10.05,,11371.0,,,,,,,,68.99,59.66,87.34,60.26,,
1221,Padang Lawas,SUMATERA UTARA,kab_kota,2020,13.03,9.01,67.09,8807.0,,,,,,,,69.99,73.59,80.14,59.68,,
1221,Padang Lawas,SUMATERA UTARA,kab_kota,2021,13.27,9.02,67.13,8921.0,,,,,,,,69.99,73.59,80.14,59.68,,
1221,Padang Lawas,SUMATERA UTARA,kab_kota,2022,13.41,9.31,67.43,9207.0,,,,,,,,70.97,69.34,81.62,64.21,,
1221,Padang Lawas,SUMATERA UTARA,kab_kota,2023,13.7,9.43,67.71,9395.0,,,,,,,,70.9,69.45,81.62,63.95,,
1221,Padang Lawas,SUMATERA UTARA,kab_kota,2024,13.87,9.63,67.87,9821.0,,,,,,,,76.75,77.74,82.4,71.76,,
1221,Padang Lawas,SUMATERA UTARA,kab_kota,2025,14.11,9.64,,10258.0,,,,,,,,68.9,56.15,88.16,62.67,,
1222,Labuhan Batu Selatan,SUMATERA UTARA,kab_kota,2020,13.0,8.75,68.71,11495.0,,,,,,,,54.15,0.0,86.2,70.72,,
1222,Labuhan Batu Selatan,SUMATERA UTARA,kab_kota,2021,13.01,8.9,68.81,11562.0,,,,,,,,54.15,0.0,86.2,70.72,,
1222,Labuhan Batu Selatan,SUMATERA UTARA,kab_kota,2022,13.12,8.92,69.16,11751.0,,,,,,,,54.52,0.0,86.7,71.27,,
1222,Labuhan Batu Selatan,SUMATERA UTARA,kab_kota,2023,13.42,8.93,69.54,11950.0,,,,,,,,56.18,0.0,85.52,76.3,,
1222,Labuhan Batu Selatan,SUMATERA UTARA,kab_kota,2024,13.53,9.19,69.73,12353.0,,,,,,,,57.85,0.0,87.09,79.32,,
1222,Labuhan Batu Selatan,SUMATERA UTARA,kab_kota,2025,13.54,9.29,,12797.0,,,,,,,,66.98,37.79,88.19,75.27,,
1223,Labuhan Batu Utara,SUMATERA UTARA,kab_kota,2020,13.04,8.4,69.46,11779.0,,,,,,,,74.49,76.73,83.34,66.17,,
1223,Labuhan Batu Utara,SUMATERA UTARA,kab_kota,2021,13.19,8.41,69.56,11840.0,,,,,,,,74.49,76.73,83.34,66.17,,
1223,Labuhan Batu Utara,SUMATERA UTARA,kab_kota,2022,13.29,8.64,69.91,12258.0,,,,,,,,71.34,65.23,81.77,68.09,,
1223,Labuhan Batu Utara,SUMATERA UTARA,kab_kota,2023,13.57,8.87,70.25,12429.0,,,,,,,,81.22,83.14,81.75,79.39,,
1223,Labuhan Batu Utara,SUMATERA UTARA,kab_kota,2024,13.58,9.14,70.47,12839.0,,,,,,,,80.3,83.14,82.16,76.77,,
1223,Labuhan Batu Utara,SUMATERA UTARA,kab_kota,2025,13.59,9.15,,13347.0,,,,,,,,76.73,66.03,84.62,79.67,,
1224,Nias Utara,SUMATERA UTARA,kab_kota,2020,13.03,6.58,69.43,6064.0,,,,,,,,66.6,87.6,57.58,57.62,,
1224,Nias Utara,SUMATERA UTARA,kab_kota,2021,13.04,6.77,69.55,6155.0,,,,,,,,66.6,87.6,57.58,57.62,,
1224,Nias Utara,SUMATERA UTARA,kab_kota,2022,13.06,6.78,69.9,6575.0,,,,,,,,67.12,89.02,57.19,58.13,,
1224,Nias Utara,SUMATERA UTARA,kab_kota,2023,13.36,6.85,70.24,6788.0,,,,,,,,73.67,88.81,63.58,69.89,,
1224,Nias Utara,SUMATERA UTARA,kab_kota,2024,13.37,7.05,70.44,7189.0,,,,,,,,73.17,90.2,63.71,67.48,,
1224,Nias Utara,SUMATERA UTARA,kab_kota,2025,13.38,7.25,,7606.0,,,,,,,,61.04,52.96,77.38,53.02,,
1225,Nias Barat,SUMATERA UTARA,kab_kota,2020,12.94,6.49,68.96,5830.0,,,,,,,,61.29,88.11,55.96,45.18,,
1225,Nias Barat,SUMATERA UTARA,kab_kota,2021,12.95,6.69,69.08,5924.0,,,,,,,,61.29,88.11,55.96,45.18,,
1225,Nias Barat,SUMATERA UTARA,kab_kota,2022,12.97,6.97,69.43,6152.0,,,,,,,,60.6,74.09,61.76,49.61,,
1225,Nias Barat,SUMATERA UTARA,kab_kota,2023,12.98,7.07,69.96,6382.0,,,,,,,,61.2,70.06,64.45,52.13,,
1225,Nias Barat,SUMATERA UTARA,kab_kota,2024,12.99,7.26,70.2,6740.0,,,,,,,,65.35,82.26,68.84,50.06,,
1225,Nias Barat,SUMATERA UTARA,kab_kota,2025,13.17,7.43,,7032.0,,,,,,,,54.61,48.65,76.34,39.18,,
1271,Kota Sibolga,SUMATERA UTARA,kab_kota,2020,13.16,10.4,69.01,11473.0,,,,,,,,71.27,,65.29,76.17,,
1271,Kota Sibolga,SUMATERA UTARA,kab_kota,2021,13.28,10.41,69.25,11540.0,,,,,,,,71.27,,65.29,76.17,,
1271,Kota Sibolga,SUMATERA UTARA,kab_kota,2022,13.3,10.43,69.77,12135.0,,,,,,,,62.01,,58.83,64.61,,
1271,Kota Sibolga,SUMATERA UTARA,kab_kota,2023,13.42,10.44,70.18,12285.0,,,,,,,,79.85,,80.6,79.23,,
1271,Kota Sibolga,SUMATERA UTARA,kab_kota,2024,13.43,10.45,70.38,12713.0,,,,,,,,81.03,,80.7,81.3,,
1271,Kota Sibolga,SUMATERA UTARA,kab_kota,2025,13.44,10.46,,13317.0,,,,,,,,66.58,36.83,86.39,76.81,,
1272,Kota Tanjung Balai,SUMATERA UTARA,kab_kota,2020,12.5,9.44,63.27,11132.0,,,,,,,,54.3,,43.57,63.09,,
1272,Kota Tanjung Balai,SUMATERA UTARA,kab_kota,2021,12.62,9.45,63.44,11225.0,,,,,,,,54.3,,43.57,63.09,,
1272,Kota Tanjung Balai,SUMATERA UTARA,kab_kota,2022,12.9,9.55,63.87,11589.0,,,,,,,,53.17,,48.77,56.78,,
1272,Kota Tanjung Balai,SUMATERA UTARA,kab_kota,2023,13.14,9.68,64.28,11753.0,,,,,,,,70.83,,78.26,64.74,,
1272,Kota Tanjung Balai,SUMATERA UTARA,kab_kota,2024,13.15,9.69,64.44,12264.0,,,,,,,,74.59,,76.92,72.68,,
1272,Kota Tanjung Balai,SUMATERA UTARA,kab_kota,2025,13.16,9.9,,12726.0,,,,,,,,66.77,40.37,81.28,78.88,,
1273,Kota Pematang Siantar,SUMATERA UTARA,kab_kota,2020,14.45,11.16,73.55,12372.0,,,,,,,,79.63,,73.66,84.52,,
1273,Kota Pematang Siantar,SUMATERA UTARA,kab_kota,2021,14.57,11.29,73.77,12436.0,,,,,,,,79.63,,73.66,84.52,,
1273,Kota Pematang Siantar,SUMATERA UTARA,kab_kota,2022,14.59,11.31,74.25,12744.0,,,,,,,,78.42,,74.81,81.39,,
1273,Kota Pematang Siantar,SUMATERA UTARA,kab_kota,2023,14.6,11.58,74.75,12984.0,,,,,,,,87.19,,87.77,86.71,,
1273,Kota Pematang Siantar,SUMATERA UTARA,kab_kota,2024,14.61,11.82,75.05,13349.0,,,,,,,,89.82,,89.05,90.45,,
1273,Kota Pematang Siantar,SUMATERA UTARA,kab_kota,2025,14.62,11.83,,13783.0,,,,,,,,72.26,55.01,87.87,74.13,,
1274,Kota Tebing Tinggi,SUMATERA UTARA,kab_kota,2020,12.72,10.31,70.87,12876.0,,,,,,,,69.41,,69.72,69.15,,
1274,Kota Tebing Tinggi,SUMATERA UTARA,kab_kota,2021,12.73,10.44,70.95,12939.0,,,,,,,,69.41,,69.72,69.15,,
1274,Kota Tebing Tinggi,SUMATERA UTARA,kab_kota,2022,12.91,10.65,71.29,13144.0,,,,,,,,66.47,,71.58,62.28,,
1274,Kota Tebing Tinggi,SUMATERA UTARA,kab_kota,2023,13.12,10.86,71.63,13385.0,,,,,,,,75.82,,84.35,68.83,,
1274,Kota Tebing Tinggi,SUMATERA UTARA,kab_kota,2024,13.13,10.87,71.78,13900.0,,,,,,,,77.31,,84.55,71.38,,
1274,Kota Tebing Tinggi,SUMATERA UTARA,kab_kota,2025,13.14,10.88,,14499.0,,,,,,,,76.21,58.88,86.44,83.45,,
1275,Kota Medan,SUMATERA UTARA,kab_kota,2020,14.74,11.39,73.14,14890.0,,,,,,,,85.02,,81.98,87.51,,
1275,Kota Medan,SUMATERA UTARA,kab_kota,2021,14.75,11.48,73.23,14999.0,,,,,,,,85.02,,81.98,87.51,,
1275,Kota Medan,SUMATERA UTARA,kab_kota,2022,14.77,11.5,73.58,15503.0,,,,,,,,80.93,,81.66,80.34,,
1275,Kota Medan,SUMATERA UTARA,kab_kota,2023,14.78,11.62,73.93,15674.0,,,,,,,,87.8,,86.84,88.6,,
1275,Kota Medan,SUMATERA UTARA,kab_kota,2024,14.79,11.79,74.16,16069.0,,,,,,,,90.25,,87.47,92.53,,
1275,Kota Medan,SUMATERA UTARA,kab_kota,2025,14.8,11.8,,16489.0,,,,,,,,69.85,40.84,78.2,90.63,,
1276,Kota Binjai,SUMATERA UTARA,kab_kota,2020,13.62,10.93,72.38,10997.0,,,,,,,,81.49,,83.02,80.24,,
1276,Kota Binjai,SUMATERA UTARA,kab_kota,2021,13.63,10.94,72.45,11063.0,,,,,,,,81.49,,83.02,80.24,,
1276,Kota Binjai,SUMATERA UTARA,kab_kota,2022,13.87,11.18,72.79,11358.0,,,,,,,,74.89,,78.17,72.21,,
1276,Kota Binjai,SUMATERA UTARA,kab_kota,2023,14.17,11.19,73.13,11567.0,,,,,,,,87.25,,93.33,82.28,,
1276,Kota Binjai,SUMATERA UTARA,kab_kota,2024,14.18,11.2,73.28,12015.0,,,,,,,,88.22,,93.94,83.53,,
1276,Kota Binjai,SUMATERA UTARA,kab_kota,2025,14.19,11.21,,12409.0,,,,,,,,73.25,50.03,87.2,82.73,,
1277,Kota Padangsidimpuan,SUMATERA UTARA,kab_kota,2020,14.54,11.0,69.41,10856.0,,,,,,,,60.72,,66.78,55.76,,
1277,Kota Padangsidimpuan,SUMATERA UTARA,kab_kota,2021,14.56,11.09,69.5,10965.0,,,,,,,,60.72,,66.78,55.76,,
1277,Kota Padangsidimpuan,SUMATERA UTARA,kab_kota,2022,14.58,11.11,69.84,11337.0,,,,,,,,57.96,,67.2,50.4,,
1277,Kota Padangsidimpuan,SUMATERA UTARA,kab_kota,2023,14.59,11.12,70.2,11552.0,,,,,,,,69.9,,88.01,55.08,,
1277,Kota Padangsidimpuan,SUMATERA UTARA,kab_kota,2024,14.62,11.13,70.43,11964.0,,,,,,,,71.32,,88.4,57.34,,
1277,Kota Padangsidimpuan,SUMATERA UTARA,kab_kota,2025,14.72,11.22,,12274.0,,,,,,,,75.28,69.77,88.77,67.51,,
1278,Kota Gunungsitoli,SUMATERA UTARA,kab_kota,2020,13.74,8.61,71.19,7980.0,,,,,,,,45.67,,36.88,52.87,,
1278,Kota Gunungsitoli,SUMATERA UTARA,kab_kota,2021,13.75,8.62,71.32,8134.0,,,,,,,,45.67,,36.88,52.87,,
1278,Kota Gunungsitoli,SUMATERA UTARA,kab_kota,2022,13.77,8.64,71.71,8434.0,,,,,,,,43.7,,42.85,44.4,,
1278,Kota Gunungsitoli,SUMATERA UTARA,kab_kota,2023,13.78,8.65,72.09,8635.0,,,,,,,,65.13,,72.48,59.12,,
1278,Kota Gunungsitoli,SUMATERA UTARA,kab_kota,2024,13.79,8.76,72.25,9056.0,,,,,,,,66.12,,70.67,62.4,,
1278,Kota Gunungsitoli,SUMATERA UTARA,kab_kota,2025,13.95,8.95,,9477.0,,,,,,,,63.69,48.31,80.36,62.65,,
1300,SUMATERA BARAT,SUMATERA BARAT,provinsi,2020,14.02,8.99,69.47,10733.0,10602111.0,46.92,4183.9,160607.77,1584.3,462544.0,10341.88,81.76,88.73,83.83,72.73,30696.0,-1.61
1300,SUMATERA BARAT,SUMATERA BARAT,provinsi,2021,14.09,9.07,69.59,10790.0,10367213.0,48.36,4157.7,121884.59,1617.4,467999.0,10617.53,79.55,85.05,83.23,73.45,31265.0,3.29
1300,SUMATERA BARAT,SUMATERA BARAT,provinsi,2022,14.1,9.18,69.9,11130.0,10110253.0,50.52,4156.5,136710.0,1676.2,216599.0,11681.76,79.45,87.53,84.23,71.84,32167.0,4.36
1300,SUMATERA BARAT,SUMATERA BARAT,provinsi,2023,14.11,9.28,70.19,11380.0,10277142.0,49.32,4159.8,208098.06,1613.35,500972.73,12755.44,83.22,87.51,88.21,75.92,33188.0,4.62
1300,SUMATERA BARAT,SUMATERA BARAT,provinsi,2024,14.3,9.44,70.33,11718.0,10757938.0,45.94,,,1644.87,495223.29,12905.89,84.32,87.88,89.36,77.54,34170.0,4.37
1300,SUMATERA BARAT,SUMATERA BARAT,provinsi,2025,14.31,9.77,,12041.0,11574228.0,48.67,,,,,13281.54,77.72,70.07,86.23,77.0,34854.0,3.37
1301,Kepulauan Mentawai,SUMATERA BARAT,kab_kota,2020,12.82,7.09,64.73,6281.0,,,,,,,,37.67,0.0,63.4,46.61,,
1301,Kepulauan Mentawai,SUMATERA BARAT,kab_kota,2021,12.89,7.2,64.73,6321.0,,,,,,,,37.67,0.0,63.4,46.61,,
1301,Kepulauan Mentawai,SUMATERA BARAT,kab_kota,2022,12.89,7.48,64.93,6567.0,,,,,,,,52.48,45.18,66.65,47.33,,
1301,Kepulauan Mentawai,SUMATERA BARAT,kab_kota,2023,12.9,7.76,65.1,6891.0,,,,,,,,50.91,37.34,67.98,48.28,,
1301,Kepulauan Mentawai,SUMATERA BARAT,kab_kota,2024,12.91,8.03,65.27,7192.0,,,,,,,,53.86,42.1,73.3,48.1,,
1301,Kepulauan Mentawai,SUMATERA BARAT,kab_kota,2025,13.17,8.21,,7451.0,,,,,,,,67.36,65.78,79.67,56.83,,
1302,Pesisir Selatan,SUMATERA BARAT,kab_kota,2020,13.32,8.26,70.86,9212.0,,,,,,,,85.48,94.42,85.86,78.48,,
1302,Pesisir Selatan,SUMATERA BARAT,kab_kota,2021,13.33,8.27,70.96,9270.0,,,,,,,,85.48,94.42,85.86,78.48,,
1302,Pesisir Selatan,SUMATERA BARAT,kab_kota,2022,13.35,8.43,71.25,9686.0,,,,,,,,83.53,93.2,85.86,74.52,,
1302,Pesisir Selatan,SUMATERA BARAT,kab_kota,2023,13.36,8.58,71.52,9953.0,,,,,,,,85.95,93.98,87.54,78.73,,
1302,Pesisir Selatan,SUMATERA BARAT,kab_kota,2024,13.37,8.81,71.59,10211.0,,,,,,,,86.71,94.0,86.43,81.44,,
1302,Pesisir Selatan,SUMATERA BARAT,kab_kota,2025,13.38,9.06,,10633.0,,,,,,,,79.2,71.28,87.46,78.98,,
1303,Solok,SUMATERA BARAT,kab_kota,2020,13.04,7.86,68.58,10171.0,,,,,,,,79.59,94.08,81.86,67.03,,
1303,Solok,SUMATERA BARAT,kab_kota,2021,13.05,7.87,68.79,10215.0,,,,,,,,79.59,94.08,81.86,67.03,,
1303,Solok,SUMATERA BARAT,kab_kota,2022,13.3,7.89,69.19,10539.0,,,,,,,,78.29,94.44,82.19,63.26,,
1303,Solok,SUMATERA BARAT,kab_kota,2023,13.55,7.9,69.56,10717.0,,,,,,,,81.78,94.77,81.99,71.89,,
1303,Solok,SUMATERA BARAT,kab_kota,2024,13.56,7.91,69.8,10988.0,,,,,,,,82.56,94.94,83.66,72.46,,
1303,Solok,SUMATERA BARAT,kab_kota,2025,13.66,8.25,,11318.0,,,,,,,,72.7,60.19,84.91,73.19,,
1304,Sijunjung,SUMATERA BARAT,kab_kota,2020,12.37,8.11,66.21,10361.0,,,,,,,,78.88,88.78,85.57,66.43,,
1304,Sijunjung,SUMATERA BARAT,kab_kota,2021,12.38,8.12,66.36,10389.0,,,,,,,,78.88,88.78,85.57,66.43,,
1304,Sijunjung,SUMATERA BARAT,kab_kota,2022,12.64,8.3,66.7,10582.0,,,,,,,,77.88,85.86,88.32,64.07,,
1304,Sijunjung,SUMATERA BARAT,kab_kota,2023,12.72,8.57,67.02,11018.0,,,,,,,,79.93,86.08,87.81,69.41,,
1304,Sijunjung,SUMATERA BARAT,kab_kota,2024,12.76,8.62,67.32,11395.0,,,,,,,,82.05,88.76,89.15,71.69,,
1304,Sijunjung,SUMATERA BARAT,kab_kota,2025,12.99,8.66,,11829.0,,,,,,,,76.02,68.48,87.85,71.89,,
1305,Tanah Datar,SUMATERA BARAT,kab_kota,2020,14.33,8.61,69.94,10588.0,,,,,,,,84.68,95.76,86.12,75.28,,
1305,Tanah Datar,SUMATERA BARAT,kab_kota,2021,14.34,8.62,70.12,10616.0,,,,,,,,84.68,95.76,86.12,75.28,,
1305,Tanah Datar,SUMATERA BARAT,kab_kota,2022,14.59,8.9,70.49,10695.0,,,,,,,,85.92,95.73,88.22,76.84,,
1305,Tanah Datar,SUMATERA BARAT,kab_kota,2023,14.78,9.02,70.84,10905.0,,,,,,,,87.55,95.43,87.56,81.64,,
1305,Tanah Datar,SUMATERA BARAT,kab_kota,2024,15.05,9.29,70.96,11223.0,,,,,,,,89.4,95.66,90.42,83.95,,
1305,Tanah Datar,SUMATERA BARAT,kab_kota,2025,15.06,9.46,,11552.0,,,,,,,,78.12,69.51,88.92,76.08,,
1306,Padang Pariaman,SUMATERA BARAT,kab_kota,2020,13.67,7.87,68.79,10998.0,,,,,,,,82.5,92.74,84.64,73.21,,
